,Program,Research Exp,TOEFL Score,greV,greQ,greA,Topper CGPA,CGPA,UG label,ranking
40045,2,0,0,321.993527703847,419.528591015404,4.86047423179289,9,9.65,1239,14
40046,1,0,83,320,800,3,9,7.384,1240,285
40047,1,0,83,320,800,3,9,7.384,1240,101
40048,1,0,83,320,800,3,9,7.384,1240,305
40049,0,0,117,730,800,4.5,8.7,7.822,1241,18
40050,0,0,117,730,800,4.5,8.7,7.822,1241,1
40051,0,0,117,730,800,4.5,8.7,7.822,1241,340
40052,0,0,117,730,800,4.5,8.7,7.822,1241,167
40053,0,0,117,730,800,4.5,8.7,7.822,1241,136
40054,0,0,117,730,800,4.5,8.7,7.822,1241,301
40055,0,0,117,730,800,4.5,8.7,7.822,1241,327
40056,0,0,101,620,800,3.5,8.5,7.27,1242,215
40057,0,0,112,660,800,4,8,7.6,1242,18
40058,0,0,112,660,800,4,8,7.6,1242,14
40059,0,0,112,660,800,4,8,7.6,1242,24
40060,0,0,101,690,790,3,8,6,1242,285
40061,0,0,112,660,800,4,8,7.6,1242,2
40062,0,0,108,620,790,3.5,8.1,7.25,1242,189
40063,0,0,101,690,790,3,8,6,1242,156
40064,0,0,95,152,163,3,8.2,6.2,1242,801
40065,0,0,95,152,163,3,8.2,6.2,1242,601
40066,0,0,116,560,770,4.4,8,6.7,1243,48
40067,0,0,116,560,770,4.4,8,6.7,1243,72
40068,0,0,116,560,770,4.4,8,6.7,1243,167
40069,0,0,116,560,770,4.4,8,6.7,1243,129
40070,0,0,97,390,800,3,9,9.175,1244,48
40071,0,0,97,390,800,3,9,9.175,1244,39
40072,0,0,97,390,800,3,9,9.175,1244,68
40073,0,0,0,159,161,4.5,9,9.25,1245,48
40074,0,0,0,650,800,4,10,9.5,1245,18
40075,0,0,0,159,161,4.5,9,9.25,1245,18
40076,0,0,0,650,800,4,10,9.5,1245,2
40077,0,0,99,151,155,3,7.5,6,1250,340
40078,0,0,99,151,155,3,7.5,6,1250,561
40079,0,0,99,151,155,3,7.5,6,1250,231
40080,0,0,107,560,760,3,8.7,6.56,1246,48
40081,0,0,107,560,760,3,8.7,6.56,1246,340
40082,0,0,110,152,155,3.5,8,6.83,1246,359
40083,0,0,110,152,155,3.5,8,6.83,1246,581
40084,0,0,107,560,760,3,8.7,6.56,1246,262
40085,0,0,107,560,760,3,8.7,6.56,1246,561
40086,0,0,107,560,760,3,8.7,6.56,1246,231
40087,0,0,107,560,760,3,8.7,6.56,1246,136
40088,0,0,110,152,155,3.5,8,6.83,1246,501
40089,1,0,114,157,160,4,10,9.05,1251,305
40090,0,0,110,550,770,3.5,8.3,7.35,1252,561
40091,0,0,110,550,770,3.5,8.3,7.35,1252,501
40092,0,0,0,580,760,3,7.1,6.4,1253,48
40093,0,0,112,630,650,4,9,5.7,1253,581
40094,0,0,112,630,650,4,9,5.7,1253,262
40095,0,0,0,580,760,3,7.1,6.4,1253,231
40096,0,0,112,630,650,4,9,5.7,1253,231
40097,0,0,0,580,760,3,7.1,6.4,1253,75
40098,0,0,112,630,650,4,9,5.7,1253,136
40099,0,0,112,630,650,4,9,5.7,1253,601
40100,1,0,107,145,160,4,9.5,8.65,1254,219
40101,1,0,107,145,160,4,9.5,8.65,1254,231
40102,0,0,80,148,156,3,9,5.7,1254,301
40103,0,0,85,147,155,4.86047423179289,10,7.7,1255,501
40104,0,0,115,162,156,4.86047423179289,9,9.2,1256,72
40105,0,0,110,590,800,3.5,8.2,7.5,1257,215
40106,0,0,110,590,800,3.5,8.2,7.5,1257,189
40107,0,0,110,590,800,3.5,8.2,7.5,1257,561
40108,0,0,110,590,800,3.5,8.2,7.5,1257,301
40109,0,0,110,590,800,3.5,8.2,7.5,1257,65
40110,0,0,106,490,710,3,9.5,7.89,1259,285
40111,0,0,106,490,710,3,9.5,7.89,1259,344
40112,0,0,106,490,710,3,9.5,7.89,1259,581
40113,0,0,106,490,710,3,9.5,7.89,1259,231
40114,0,0,106,490,710,3,9.5,7.89,1259,501
40115,0,0,106,570,800,3.5,8.7,8.4,1259,111
40116,0,0,106,570,800,3.5,8.7,8.4,1259,305
40117,0,0,90,149,161,3,9,7.67,1259,90
40118,0,0,101,148,168,4,8.25,7.92,1260,215
40119,0,0,101,148,168,4,8.25,7.92,1260,167
40120,0,0,109,460,760,3.5,8.9,6.7,1258,581
40121,0,0,109,460,760,3.5,8.9,6.7,1258,167
40122,0,0,109,560,800,3,9.4,9.14,1261,14
40126,0,0,109,560,800,3,9.4,9.14,1261,156
40128,0,0,110,34,46,6,8,7.2,1262,48
40129,0,0,110,34,46,6,8,7.2,1262,189
40130,0,0,110,34,46,6,8,7.2,1262,561
40131,0,0,110,34,46,6,8,7.2,1262,231
40132,0,0,110,34,46,6,8,7.2,1262,136
40133,0,0,100,151,166,3.5,9,9,1271,219
40134,0,0,100,151,166,3.5,9,9,1271,135
40135,0,0,100,151,166,3.5,9,9,1271,367
40136,0,0,104,152,165,4,7.9,7.4,1264,215
40137,0,0,104,152,165,4,7.9,7.4,1264,285
40138,0,0,104,152,165,4,7.9,7.4,1264,340
40139,0,0,104,152,165,4,7.9,7.4,1264,359
40140,0,0,104,152,165,4,7.9,7.4,1264,189
40141,0,0,104,152,165,4,7.9,7.4,1264,167
40142,0,0,104,152,165,4,7.9,7.4,1264,156
40145,0,0,0,147,162,3,8.2,7.623,1263,285
40146,0,0,0,147,162,3,8.2,7.623,1263,353
40147,0,0,97,570,780,3,8.3,7.1,1265,48
40148,0,0,97,570,780,3,8.3,7.1,1265,111
40149,0,0,97,570,780,3,8.3,7.1,1265,581
40150,0,0,97,570,780,3,8.3,7.1,1265,561
40151,0,0,97,570,780,3,8.3,7.1,1265,21
40152,0,0,97,570,780,3,8.3,7.1,1265,501
40153,1,0,113,610,800,3.5,10,9.5,1272,72
40154,1,0,113,610,800,3.5,10,9.5,1272,285
40155,1,0,113,610,800,3.5,10,9.5,1272,13
40156,1,0,113,610,800,3.5,10,9.5,1272,111
40157,1,0,113,610,800,3.5,10,9.5,1272,135
40158,1,0,113,610,800,3.5,10,9.5,1272,75
40159,1,0,113,610,800,3.5,10,9.5,1272,305
40160,1,0,113,610,800,3.5,10,9.5,1272,21
40161,2,0,283,490,800,5,7.4,6.5,1274,215
40162,2,0,283,490,800,5,7.4,6.5,1274,359
40163,2,0,283,490,800,5,7.4,6.5,1274,367
40164,2,0,283,490,800,5,7.4,6.5,1274,561
40165,2,0,283,490,800,5,7.4,6.5,1274,231
40166,2,0,283,490,800,5,7.4,6.5,1274,353
40167,0,0,0,152,161,3.5,9,8,1275,215
40168,0,0,0,152,161,3.5,9,8,1275,340
40169,0,0,0,152,161,3.5,9,8,1275,189
40170,0,0,0,152,161,3.5,9,8,1275,136
40171,1,0,112,151,164,3.5,6.2,5.883,1276,701
40172,1,0,112,151,164,3.5,6.2,5.883,1276,72
40173,1,0,85,600,700,3,9,6.6,1276,136
40174,0,0,117,560,800,5.5,7.95,7.9,1277,215
40175,0,0,104,159,168,3.5,8.04,7.01,1277,215
40176,0,0,115,154,162,4,9.54,9.54,1277,215
40177,0,0,115,157,163,4.5,8.2,7.82,1277,215
40178,0,0,109,158,161,3.5,8,7.9,1277,215
40179,0,0,113,600,800,4.5,8,7.345,1277,48
40180,0,0,110,156,164,4,8.2,7.74,1277,701
40181,0,0,0,158,163,5.5,7.7,6.5,1277,701
40182,0,0,92,450,650,3.5,8,6.6,1277,701
40183,0,0,108,155,161,3.5,8.5,6.3,1277,801
40184,0,0,117,560,800,5.5,7.95,7.9,1277,72
40185,0,0,108,155,161,3.5,8.5,6.3,1277,72
40186,0,0,104,159,168,3.5,8.04,7.01,1277,72
40187,0,0,108,155,161,3.5,8.5,6.3,1277,24
40188,0,0,92,420,680,4,7.5,6.5,1277,751
40189,0,0,117,560,800,5.5,7.95,7.9,1277,285
40190,0,0,104,159,168,3.5,8.04,7.01,1277,285
40191,0,0,115,157,163,4.5,8.2,7.82,1277,285
40192,0,0,108,155,161,3.5,8.5,6.3,1277,344
40193,2,0,96,149,155,3.5,8.1,6.45,1277,344
40194,0,0,115,157,163,4.5,8.2,7.82,1277,101
40195,0,0,108,155,161,3.5,8.5,6.3,1277,340
40196,0,0,104,159,168,3.5,8.04,7.01,1277,340
40197,0,0,104,159,168,3.5,8.04,7.01,1277,359
40198,0,0,0,158,163,5.5,7.7,6.5,1277,581
40199,0,0,104,159,168,3.5,8.04,7.01,1277,189
40200,0,0,115,154,162,4,9.54,9.54,1277,189
40201,0,0,115,157,163,4.5,8.2,7.82,1277,189
40202,0,24,119,157,165,5,9.2,8.91,1277,35
40203,0,24,119,157,165,5,9.2,8.91,1277,45
40204,0,0,0,158,163,5.5,7.7,6.5,1277,367
40205,0,0,104,159,168,3.5,8.04,7.01,1277,561
40206,0,0,117,560,800,5.5,7.95,7.9,1277,206
40207,0,0,110,156,164,4,8.2,7.74,1277,206
40208,0,0,0,158,163,5.5,7.7,6.5,1277,206
40209,0,0,109,158,161,3.5,8,7.9,1277,167
40210,0,0,108,155,161,3.5,8.5,6.3,1277,167
40211,0,0,112,158,158,4,7.78,7.32,1277,75
40212,0,0,115,154,162,4,9.54,9.54,1277,136
40213,0,0,92,420,680,4,7.5,6.5,1277,136
40214,0,0,115,157,163,4.5,8.2,7.82,1277,136
40215,0,0,117,560,800,5.5,7.95,7.9,1277,305
40216,0,0,113,600,800,4.5,8,7.345,1277,305
40217,0,0,115,154,162,4,9.54,9.54,1277,156
40218,0,0,92,450,650,3.5,8,6.6,1277,90
40219,0,0,92,420,680,4,7.5,6.5,1277,129
40220,0,0,108,155,161,3.5,8.5,6.3,1277,129
40221,0,0,104,159,168,3.5,8.04,7.01,1277,129
40222,0,0,0,158,163,5.5,7.7,6.5,1277,301
40223,0,0,92,420,680,4,7.5,6.5,1277,301
40224,0,0,117,560,800,5.5,7.95,7.9,1277,501
40225,0,0,109,158,161,3.5,8,7.9,1277,501
40226,0,0,112,158,158,4,7.78,7.32,1277,501
40227,0,0,108,155,161,3.5,8.5,6.3,1277,501
40228,0,0,0,158,163,5.5,7.7,6.5,1277,501
40229,0,0,92,420,680,4,7.5,6.5,1277,501
40230,2,0,96,149,155,3.5,8.1,6.45,1277,501
40231,0,24,119,157,165,5,9.2,8.91,1277,353
40232,0,0,115,154,162,4,9.54,9.54,1277,68
40233,0,0,113,600,800,4.5,8,7.345,1277,56
40234,0,0,115,157,163,4.5,8.2,7.82,1277,56
40235,0,0,115,163,162,4,8.2,6.6,1277,56
40236,0,0,115,154,162,4,9.54,9.54,1277,56
40237,0,24,119,157,165,5,9.2,8.91,1277,56
40238,0,0,117,560,800,5.5,7.95,7.9,1277,327
40239,0,0,108,149,159,3,8.23,8.23,1277,135
40240,0,0,108,149,159,3,8.23,8.23,1277,136
40241,0,0,108,149,159,3,8.23,8.23,1277,501
40242,0,0,0,600,770,4,9,9.575,1278,14
40243,0,0,117,570,770,3.5,7.6,6.99,1280,14
40244,0,0,117,570,770,3.5,7.6,6.99,1280,231
40245,0,0,117,570,770,3.5,7.6,6.99,1280,15
40246,0,5,0,148,163,3,8,6.7,1282,215
40247,0,0,108,153,161,3,8.5,6.315,1282,215
40248,0,0,118,690,800,4,7.8,7.639,1282,48
40249,0,0,0,321.993527703847,419.528591015404,4.86047423179289,9,7.1,1282,72
40250,0,0,118,690,800,4,7.8,7.639,1282,24
40251,0,0,118,690,800,4,7.8,7.639,1282,285
40252,0,0,108,153,161,3,8.5,6.315,1282,285
40253,0,0,0,321.993527703847,419.528591015404,4.86047423179289,9,7.1,1282,340
40254,0,0,108,153,161,3,8.5,6.315,1282,340
40255,0,0,0,321.993527703847,419.528591015404,4.86047423179289,9,7.1,1282,581
40256,0,0,108,153,161,3,8.5,6.315,1282,189
40257,0,0,118,690,800,4,7.8,7.639,1282,135
40258,0,0,108,153,161,3,8.5,6.315,1282,167
40259,0,0,108,153,161,3,8.5,6.315,1282,21
40260,0,5,0,148,163,3,8,6.7,1282,90
40261,2,0,115,151,157,4,9,6,1282,90
40262,0,0,108,153,161,3,8.5,6.315,1282,129
40263,0,0,108,153,161,3,8.5,6.315,1282,56
40264,0,0,108,153,161,3,8.5,6.315,1282,327
40265,0,0,113,640,800,5,8.2,7.95,1283,136
40266,0,0,113,640,800,5,8.2,7.95,1283,21
40267,1,0,102,530,750,2.5,7.24,7.24,1284,701
40268,0,0,100,149,164,3.5,9.55,8.6,1284,751
40269,0,0,100,149,164,3.5,9.55,8.6,1284,344
40270,0,0,100,149,164,3.5,9.55,8.6,1284,359
40271,0,0,100,149,164,3.5,9.55,8.6,1284,581
40272,0,0,100,149,164,3.5,9.55,8.6,1284,561
40273,0,0,100,149,164,3.5,9.55,8.6,1284,167
40274,1,0,102,530,750,2.5,7.24,7.24,1284,501
40275,0,0,100,149,164,3.5,9.55,8.6,1284,501
40276,0,0,100,149,164,3.5,9.55,8.6,1284,353
40277,0,0,100,150,166,4,9,7.905,1285,801
40278,0,0,100,150,166,4,9,7.905,1285,327
40279,0,0,97,630,750,3,9.1,9.05,1286,215
40280,0,0,97,630,750,3,9.1,9.05,1286,327
40281,0,0,116,590,780,4.5,9.83,9.83,1288,285
40282,0,0,116,590,780,4.5,9.83,9.83,1288,359
40283,0,0,116,590,780,4.5,9.83,9.83,1288,262
40284,0,0,116,590,780,4.5,9.83,9.83,1288,367
40285,0,0,116,590,780,4.5,9.83,9.83,1288,75
40286,0,0,116,590,780,4.5,9.83,9.83,1288,305
40287,0,0,116,590,780,4.5,9.83,9.83,1288,15
40288,0,0,116,590,780,4.5,9.83,9.83,1288,353
40289,0,0,116,590,780,4.5,9.83,9.83,1288,68
40290,0,0,116,590,780,4.5,9.83,9.83,1288,56
40291,2,0,0,410,690,3.5,8.7,6.8,1290,135
40292,2,0,0,410,690,3.5,8.7,6.8,1290,167
40293,0,0,113,154,167,4,9,8.8,1316,215
40294,0,0,113,154,167,4,9,8.8,1316,48
40295,0,0,113,154,167,4,9,8.8,1316,72
40296,0,0,113,154,167,4,9,8.8,1316,111
40297,0,0,113,154,167,4,9,8.8,1316,189
40298,0,0,113,154,167,4,9,8.8,1316,135
40299,0,0,112,550,780,4.5,9,8.4,1291,215
40300,0,0,100,152,164,3.5,9.06,9.06,1291,215
40301,0,0,103,550,780,4,8.4,7.3,1291,215
40302,0,0,112,650,770,4,8.5,7.55,1291,215
40303,0,0,111,162,163,4,9.2,8.1,1291,215
40304,0,0,283,500,800,4,8.3,7.7,1291,215
40305,0,0,116,156,162,3,9.2,7.95,1291,48
40306,0,0,118,680,790,5.5,9,7.6,1291,18
40307,0,0,103,550,780,4,8.4,7.3,1291,801
40308,0,0,112,600,800,4,8.3,7.3,1291,72
40309,0,0,112,550,780,4.5,9,8.4,1291,72
40310,2,0,0,158,161,3.5,9,8.1,1291,72
40311,0,0,112,550,780,4.5,9,8.4,1291,285
40312,0,0,110,560,790,4,8.5,8.21,1291,285
40313,0,0,103,550,780,4,8.4,7.3,1291,285
40314,0,0,110,640,800,3.5,8.39,8.39,1291,285
40315,0,0,0,145,158,3.5,9,7.98,1291,285
40316,0,0,111,162,163,4,9.2,8.1,1291,285
40317,0,0,0,145,158,3.5,9,7.98,1291,344
40318,0,0,118,680,790,5.5,9,7.6,1291,101
40319,2,0,0,158,161,3.5,9,8.1,1291,111
40320,0,0,103,550,780,4,8.4,7.3,1291,262
40321,0,0,100,152,164,3.5,9.06,9.06,1291,2
40322,0,0,116,156,162,3,9.2,7.95,1291,340
40323,0,0,111,162,163,4,9.2,8.1,1291,340
40324,0,0,103,550,780,4,8.4,7.3,1291,340
40325,0,0,283,500,800,4,8.3,7.7,1291,359
40326,0,0,110,560,790,4,8.5,8.21,1291,359
40327,0,0,111,162,163,4,9.2,8.1,1291,359
40328,0,0,103,550,780,4,8.4,7.3,1291,359
40329,0,0,283,500,800,4,8.3,7.7,1291,581
40330,0,0,112,650,770,4,8.5,7.55,1291,581
40331,0,0,114,35,45,5.5,8.42,7.61,1291,189
40332,0,0,112,159,168,4,8.41,7.43,1291,189
40333,0,0,112,550,780,4.5,9,8.4,1291,189
40334,0,0,116,156,162,3,9.2,7.95,1291,189
40335,0,0,110,640,800,3.5,8.39,8.39,1291,262
40336,0,0,100,152,164,3.5,9.06,9.06,1291,219
40337,0,0,100,152,164,3.5,9.06,9.06,1291,135
40338,0,0,111,162,163,4,9.2,8.1,1291,135
40339,0,0,114,35,45,5.5,8.42,7.61,1291,561
40340,0,0,112,159,168,4,8.41,7.43,1291,561
40341,0,0,111,162,163,4,9.2,8.1,1291,167
40342,0,0,283,500,800,4,8.3,7.7,1291,231
40343,0,0,118,680,790,5.5,9,7.6,1291,75
40344,0,0,112,159,168,4,8.41,7.43,1291,136
40345,0,0,112,550,780,4.5,9,8.4,1291,305
40346,2,0,0,158,161,3.5,9,8.1,1291,305
40347,0,0,283,500,800,4,8.3,7.7,1291,305
40348,0,0,118,680,790,5.5,9,7.6,1291,21
40349,2,0,0,158,161,3.5,9,8.1,1291,21
40350,0,0,112,550,780,4.5,9,8.4,1291,156
40351,0,0,110,560,790,4,8.5,8.21,1291,156
40352,0,0,103,550,780,4,8.4,7.3,1291,156
40353,0,0,116,640,770,4,8.6,7.19,1291,15
40354,0,0,118,680,790,5.5,9,7.6,1291,15
40355,0,0,110,560,790,4,8.5,8.21,1291,129
40356,2,0,0,158,161,3.5,9,8.1,1291,129
40357,0,0,111,162,163,4,9.2,8.1,1291,129
40358,0,0,0,145,158,3.5,9,7.98,1291,301
40359,0,0,100,152,164,3.5,9.06,9.06,1291,65
40360,0,0,112,550,780,4.5,9,8.4,1291,501
40361,0,0,0,145,158,3.5,9,7.98,1291,501
40362,0,0,103,550,780,4,8.4,7.3,1291,501
40363,0,0,112,650,770,4,8.5,7.55,1291,501
40364,0,0,283,500,800,4,8.3,7.7,1291,501
40365,0,0,100,152,164,3.5,9.06,9.06,1291,353
40366,0,0,107,480,660,3.5,8.5,7,1291,353
40367,0,0,100,152,164,3.5,9.06,9.06,1291,68
40368,0,0,116,156,162,3,9.2,7.95,1291,68
40369,0,0,110,640,800,3.5,8.39,8.39,1291,56
40370,0,0,110,560,790,4,8.5,8.21,1291,56
40371,0,0,103,550,780,4,8.4,7.3,1291,327
40372,0,0,112,650,770,4,8.5,7.55,1291,327
40373,0,0,283,610,800,4.5,9,7.6,1292,215
40374,0,0,104,148,161,3,8.5,8.1,1292,215
40375,0,0,283,610,800,4.5,9,7.6,1292,18
40376,0,0,267,550,790,4,8.8,8.8,1292,14
40377,0,0,267,550,790,4,8.8,8.8,1292,1
40378,0,0,257,600,760,4.5,8.6,8.2,1292,101
40379,0,0,104,148,161,3,8.5,8.1,1292,101
40380,0,0,106,150,158,4,9,8.6,1292,340
40381,0,0,283,610,800,4.5,9,7.6,1292,359
40382,0,0,283,610,800,4.5,9,7.6,1292,581
40383,0,0,283,610,800,4.5,9,7.6,1292,262
40384,0,0,104,148,161,3,8.5,8.1,1292,219
40385,0,0,104,148,161,3,8.5,8.1,1292,45
40386,0,0,283,610,800,4.5,9,7.6,1292,206
40387,0,0,267,550,790,4,8.8,8.8,1292,167
40388,0,0,104,148,161,3,8.5,8.1,1292,167
40389,0,0,106,150,158,4,9,8.6,1292,231
40390,0,0,283,610,800,4.5,9,7.6,1292,231
40391,0,0,104,148,161,3,8.5,8.1,1292,156
40392,0,0,283,610,800,4.5,9,7.6,1292,156
40393,0,0,283,610,800,4.5,9,7.6,1292,90
40394,0,0,283,610,800,4.5,9,7.6,1292,15
40395,0,0,283,610,800,4.5,9,7.6,1292,129
40396,0,0,104,148,161,3,8.5,8.1,1292,129
40397,0,0,106,150,158,4,9,8.6,1292,501
40398,0,0,104,148,161,3,8.5,8.1,1292,501
40399,0,0,106,150,158,4,9,8.6,1292,353
40400,0,0,283,610,800,4.5,9,7.6,1292,353
40401,0,0,267,550,790,4,8.8,8.8,1292,327
40402,1,0,0,151,161,3,9,7.3,1317,72
40403,0,12,112,152,162,3.5,9.4,9.35,1293,72
40404,0,12,112,152,162,3.5,9.4,9.35,1293,1
40405,0,0,114,159,160,4,9,8.5,1293,285
40406,0,12,112,152,162,3.5,9.4,9.35,1293,111
40407,0,0,114,159,160,4,9,8.5,1293,359
40408,0,0,114,159,160,4,9,8.5,1293,581
40409,0,0,114,159,160,4,9,8.5,1293,561
40410,0,12,112,152,162,3.5,9.4,9.35,1293,75
40411,0,12,112,152,162,3.5,9.4,9.35,1293,21
40412,0,0,114,159,160,4,9,8.5,1293,129
40413,0,12,112,152,162,3.5,9.4,9.35,1293,65
40414,1,0,114,620,780,5.5,10,9.075,1295,72
40415,1,0,114,620,780,5.5,10,9.075,1295,1
40416,1,0,114,620,780,5.5,10,9.075,1295,13
40417,1,0,114,620,780,5.5,10,9.075,1295,111
40418,1,0,114,620,780,5.5,10,9.075,1295,135
40419,1,0,114,620,780,5.5,10,9.075,1295,75
40420,1,0,114,620,780,5.5,10,9.075,1295,305
40421,1,0,114,620,780,5.5,10,9.075,1295,90
40422,1,0,114,620,780,5.5,10,9.075,1295,56
40423,0,0,0,620,790,5,9,9.75,1296,18
40424,0,0,0,620,790,5,9,9.75,1296,2
40425,0,0,0,590,800,3,9,6.1,1297,48
40426,0,0,0,590,800,3,9,6.1,1297,39
40427,0,0,0,590,800,3,9,6.1,1297,581
40428,0,0,0,590,800,3,9,6.1,1297,189
40429,0,0,0,590,800,3,9,6.1,1297,262
40430,0,0,0,590,800,3,9,6.1,1297,231
40431,0,0,93,530,730,3,9,5.89,1297,215
40432,0,0,93,530,730,3,9,5.89,1297,285
40433,0,0,93,530,730,3,9,5.89,1297,301
40434,0,0,0,149,164,3,7.5,6.441,1297,215
40435,0,0,0,149,164,3,7.5,6.441,1297,285
40436,0,0,0,149,164,3,7.5,6.441,1297,301
40437,0,0,0,149,164,3,7.5,6.441,1297,327
40438,0,0,104,460,740,4,7.6,6.1,1297,215
40439,0,0,104,460,740,4,7.6,6.1,1297,344
40440,0,0,104,460,740,4,7.6,6.1,1297,206
40441,0,0,104,460,740,4,7.6,6.1,1297,167
40442,0,0,104,460,740,4,7.6,6.1,1297,129
40443,0,0,104,460,740,4,7.6,6.1,1297,501
40444,0,0,113,680,800,5,7.088,7.088,1297,215
40445,0,0,0,700,800,4,8,6.4,1297,215
40446,0,0,103,600,800,4,7.2,6.8,1297,215
40447,0,0,116,159,168,4,8.2,7.248,1297,215
40448,0,0,107,154,163,3,7.936,6.968,1297,215
40449,0,0,116,156,167,4,9,6.555,1297,215
40450,0,0,115,650,800,4,8.4,7,1297,215
40451,0,0,110,640,800,3.5,9,6.1,1297,215
40452,0,0,113,500,790,3.5,9,6.6,1297,215
40453,0,0,110,580,800,3.5,8.2,7.2,1297,215
40454,0,0,96,148,158,3,9,7.04,1297,215
40455,0,0,113,630,800,4,8.5,7.3,1297,215
40456,0,0,107,540,800,3,8.1,7.308,1297,215
40457,1,0,104,580,780,4,9,6.5,1297,215
40459,0,0,101,145,164,3.5,7.5,6.55,1297,215
40460,0,0,95,143,163,3.5,9,6.6,1297,215
40461,0,0,113,156,161,4.5,8,7.3,1297,215
40462,0,0,101,680,800,4,8.044,8.044,1297,215
40464,0,0,109,156,161,4,7.8,6.9,1297,215
40465,0,0,110,154,167,4,7.8,6.306,1297,215
40466,0,0,98,151,163,4,7.9,7.556,1297,215
40467,0,0,105,148,163,4.5,8,5.98,1297,215
40468,0,0,107,150,166,3.5,9,7.003,1297,215
40469,0,0,111,154,166,3.5,8.24,7.06,1297,215
40470,0,0,112,530,770,3.5,8.2,6.916,1297,215
40471,0,0,93,151,162,3,9,6.23,1297,215
40472,1,0,104,152,165,3.5,9,6.667,1297,215
40473,0,0,101,149,158,4,9,6.5,1297,215
40474,0,0,105,540,800,4,8.2,6.1,1297,215
40475,0,0,95,520,800,3,8,6.887,1297,215
40476,0,0,96,147,159,3.5,9,5.8,1297,215
40477,0,0,110,570,740,3.5,7.5,6.2,1297,215
40478,0,0,270,580,770,4,9,5.95,1297,215
40479,0,0,100,480,740,3,7.5,6.3,1297,215
40480,0,0,107,610,800,3,9,6.14,1297,215
40482,0,0,119,164,168,4,8.4,8.3,1297,48
40483,0,0,110,154,167,4,7.8,6.306,1297,48
40484,0,0,113,160,165,4.5,9,6.697,1297,48
40485,0,0,109,321.993527703847,419.528591015404,4.86047423179289,7.7,6.7,1297,48
40486,0,0,290,720,790,5,7,6.94,1297,48
40487,0,0,109,500,790,4,7.2,6.6,1297,48
40489,0,0,111,157,168,3.5,7.8,6.56,1297,48
40490,0,0,105,600,750,3.5,7.5,6.2,1297,48
40491,0,0,106,600,800,3.5,9,6.8,1297,48
40492,0,0,107,540,800,3,8.1,7.308,1297,48
40493,0,0,113,321.993527703847,419.528591015404,4.86047423179289,7.5,6,1297,48
40494,0,0,105,580,730,3.5,8,7,1297,48
40495,0,0,116,580,790,4.5,8.5,6.2,1297,48
40496,0,0,104,640,800,4,9,7.36,1297,48
40497,0,0,103,31,49,5,8,7.598,1297,48
40498,0,0,116,164,165,4.5,9,9.5,1297,48
40499,0,0,114,680,800,4.5,8,7.62,1297,48
40500,0,0,101,680,800,4,8.044,8.044,1297,48
40501,0,0,110,660,800,3.5,7.848,7.848,1297,48
40502,0,0,111,550,790,3.5,7.4,6.8,1297,48
40503,0,0,111,630,760,3.5,9,6.7,1297,48
40504,0,0,110,640,800,3.5,9,6.1,1297,48
40505,0,0,114,165,164,3,9,5.933,1297,48
40506,0,0,111,32,48,5.5,7.8,6.617,1297,48
40507,0,0,100,35,45,4.5,7.3,6.6,1297,48
40508,0,0,100,530,790,3,8,7,1297,48
40509,0,18,0,164,170,4,8,6.8,1297,48
40510,0,0,119,162,165,4.5,7.9,6.5,1297,48
40511,0,0,101,500,750,4,7.5,6.62,1297,48
40512,0,0,112,150,161,4,7.98,7.74,1297,48
40513,0,0,114,620,800,4,7.428,8,1297,48
40514,0,0,102,470,770,5,7,6,1297,48
40515,0,0,106,155,159,4,9,5.574,1297,701
40516,0,0,108,500,720,3.5,9,6.1,1297,701
40517,0,0,97,152,164,3,7.2,7.03,1297,701
40518,0,0,110,570,740,3.5,7.5,6.2,1297,701
40519,0,12,113,630,800,4.5,7.7,6.6,1297,701
40520,0,0,113,156,161,4.5,8,7.3,1297,701
40521,0,0,113,500,790,3.5,9,6.6,1297,701
40522,0,0,116,150,161,4,9,6.051,1297,701
40523,0,0,90,145,156,4,9,6.2,1297,701
40524,0,0,110,660,760,4,9,6.53,1297,18
40525,0,0,110,570,800,5,7.4,7.133,1297,18
40526,0,0,108,160,159,3.5,9,6.4,1297,18
40527,0,0,101,680,800,4,8.044,8.044,1297,18
40528,0,0,101,690,800,4.5,7.4,6.3,1297,18
40529,0,0,110,640,800,3.5,9,6.1,1297,18
40530,0,0,116,600,740,4,9,5.8,1297,18
40531,0,0,113,520,800,4,7.5,6.8,1297,18
40532,0,18,0,164,170,4,8,6.8,1297,18
40533,0,0,101,640,770,3,9,6.62,1297,18
40534,0,0,107,680,790,3,9,6.594,1297,18
40535,0,0,290,720,790,5,7,6.94,1297,14
40537,0,0,113,680,800,5,7.088,7.088,1297,14
40538,0,0,115,650,800,4,8.4,7,1297,14
40539,0,0,100,470,790,3,9,5.967,1297,14
40540,0,0,110,570,800,5,7.4,7.133,1297,14
40541,0,0,0,700,800,4,8,6.4,1297,801
40542,0,0,104,150,161,4.5,7.781,6.22,1297,801
40543,0,0,99,149,156,3.5,9,6.02,1297,801
40544,0,0,107,148,160,3.5,7.8,5.3,1297,801
40545,0,0,102,560,730,4,7.5,5.72,1297,801
40546,0,0,104,580,680,3.5,9,5.9,1297,801
40547,0,0,0,146,158,4,7,6.048,1297,801
40548,0,0,100,143,157,4,7.8,6.3,1297,801
40549,0,0,116,150,161,4,9,6.051,1297,801
